Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9
0.37035003,-0.16859122,-0.520376,0.2522933,-0.41816932,0.120710924,0.04652037,-0.2524975,-0.28317377,-0.40550146
-0.39521456,0.23947252,0.16648751,-0.27930272,-0.03572606,0.33401752,0.026041709,0.40713128,0.17986906,0.60753536
-0.45339015,-0.21199885,0.11922459,0.020362876,0.62085694,-0.13054715,0.06686676,-0.4437006,0.037594307,0.3600058
-0.06096477,-0.16226341,-0.48349258,0.045311302,0.20685832,0.31655234,0.18168269,-0.49407905,-0.5554926,-0.07379111
-0.47540072,-0.3797083,0.13795236,-0.32768765,0.5175066,0.43928665,0.14812544,-0.012464892,-0.12250994,0.07425935
-0.21448149,-0.35034016,-0.06172598,0.2618355,0.40318322,-0.2017517,0.001025141,-0.71832126,-0.0780991,0.18315287
-0.5001016,-0.12584238,0.14522526,0.017987408,0.51157916,-0.09604904,0.02099013,-0.3992998,0.10104098,0.5211712
-0.43436453,-0.29396147,0.13176695,-0.0937456,0.76413155,-0.07304695,0.17266276,-0.25518936,-0.002593378,0.12078799
-0.47247368,-0.23292306,0.3934685,-0.2683767,0.08827405,0.39087465,-0.07914467,0.2646748,0.27838838,0.42576972
0.28818572,0.2753602,-0.17046748,-0.1603577,-0.59410554,0.21507303,0.0007336139,0.50518084,-0.009897267,-0.363081
0.34841168,0.1172565,-0.16972677,-0.010955322,-0.71390337,0.1399185,-0.07120731,0.3465545,0.059846792,-0.42183593
-0.39281064,0.40385258,-0.07567619,-0.29270318,0.0428636,0.3903597,0.10668782,0.15454644,-0.132287,0.61985165
-0.094833046,0.040512238,0.31274837,0.24044943,0.21385105,-0.66625524,-0.1626382,-0.2938782,0.40958875,0.25205407
-0.22722894,0.58867204,0.057964016,-0.27624032,-0.08123389,0.116336614,0.016105913,0.35183963,0.0697442,0.61083204
-0.33421585,-0.60877883,0.2713325,0.09913249,0.48597404,-0.12215689,-0.021304268,-0.41193527,0.109216146,0.0327664
-0.27179727,0.61332905,0.05820214,-0.18218452,0.06749605,-0.048889086,0.044960823,0.21649094,0.12867771,0.66406435
0.08409702,0.3542061,-0.13252422,-0.08618425,-0.7321594,0.2389464,-0.1432512,0.42124385,0.11490181,0.19532765
-0.3933338,-0.10639367,0.25519574,0.029923156,-0.32681352,0.25216633,-0.24478039,-0.042242315,0.23317072,0.69389004
-0.5714561,0.025619823,0.29749447,-0.21878451,0.2953615,0.18948182,0.01653845,0.07422179,0.13822329,0.6232033
-0.38291338,0.2538249,0.0031513525,-0.19880675,-0.23011455,0.46877363,0.0075465646,0.2082534,-0.044143386,0.65676445
-0.36281347,0.50080293,0.14395393,-0.3215041,0.20908305,0.090877615,0.09146016,0.27888906,0.052818157,0.5937734
-0.42725593,0.034270406,0.11224967,-0.26980415,-0.14142653,0.5426085,-0.018434552,0.31847858,0.09902423,0.552163
-0.036896866,-0.3880278,-0.023257533,0.4052213,0.028454252,-0.25589392,-0.16611046,-0.7502701,-0.018221244,0.16188379
-0.5065732,0.022502389,-0.01814597,-0.36986366,0.43276426,0.47364333,0.22223821,0.10642116,-0.15197587,0.3321356
-0.50191534,-0.3500849,0.26840478,-0.052673154,0.53742516,-0.038456295,-0.010637288,-0.2840677,0.20047829,0.37336576
-0.50496894,0.19967368,-0.03865716,-0.31592965,0.4482667,0.32971194,0.24957809,0.11048105,-0.11373068,0.4546955
0.19070475,0.2940931,0.22023661,0.25196525,-0.08849056,-0.726407,-0.21348473,-0.23646365,0.33974823,0.11284051
0.4573282,-0.046199497,-0.45378485,0.14612183,-0.4767274,0.080467194,0.049337715,-0.026561791,-0.1753587,-0.5420423
-0.38579458,0.059315935,0.06072299,-0.14755195,-0.33843642,0.54380417,-0.07250119,0.14640413,-0.0058159386,0.6206437
0.10161576,-0.1951048,0.18710643,-0.14519492,-0.56659913,0.29751527,-0.12799138,0.5468559,0.22209813,-0.34814826
-0.4428715,0.23227718,0.24407153,-0.1291768,0.13935085,0.008863003,-0.027688742,0.1773203,0.3303288,0.71612215
-0.044113785,0.48047912,-0.29761675,-0.27028114,0.5911199,-0.08516871,0.35888502,-0.022818826,-0.3430676,-0.04330255
-0.46403605,0.09767231,0.28411585,-0.2305914,0.6286308,-0.1335796,0.10879693,0.06633153,0.20545763,0.41202763
-0.2493799,-0.22094867,-0.19255733,0.09906666,0.53940684,-0.044568818,0.1362153,-0.65399873,-0.29013476,0.1367681
0.35615608,-0.21670485,-0.47550464,0.19564083,-0.49965802,0.2187615,0.011215934,-0.15961657,-0.24470706,-0.42286226
-0.45712835,0.3989549,0.0006676765,-0.1419058,0.30135983,0.051692907,0.13728175,-0.00791851,0.023649318,0.70623857
-0.10364173,-0.27221966,0.49290442,0.08917733,0.27112603,-0.5236894,-0.14632298,0.037137177,0.53663015,-0.075669795
0.3029249,-0.33353883,0.12438185,-0.0031727331,-0.4405067,0.020001963,-0.07403476,0.29798284,0.19367342,-0.67474216
-0.37451786,-0.09967153,0.44994336,-0.32268083,0.21925077,0.20055348,-0.03763366,0.46760467,0.38579032,0.29331344
0.14678606,0.20270939,-0.36198476,-0.33920687,-0.025997456,0.45154455,0.2549445,0.23472852,-0.478584,-0.3708952
0.376482,0.49323726,-0.21206526,-0.08400398,-0.56304,-0.016609354,-0.00095997244,0.40378463,0.016353555,-0.28696635
-0.38802096,0.41764578,0.06434438,-0.02157775,0.16598709,-0.11365312,-0.0058871866,-0.1697196,0.086311884,0.77048564
0.050768107,0.24336247,-0.15672237,-0.0860919,-0.7432076,0.33490855,-0.12965728,0.44220862,0.09683065,0.14130338
-0.30650586,0.5305721,0.083158426,-0.13833234,-0.09999566,0.07560254,0.0114789875,0.20563307,0.08643619,0.7299956
0.065217294,-0.15239298,0.4243332,0.24450718,0.017408798,-0.64385664,-0.22667293,-0.1273479,0.49505222,-0.071772695
-0.31545007,0.4581327,0.015780598,-0.28193218,-0.10824832,0.31553814,0.049418293,0.3063705,-0.02151878,0.6346817
0.09566834,0.57202667,-0.20405224,0.12885825,-0.570377,-0.09743114,-0.1790992,-0.06092251,0.008309893,0.48447016
-0.2975869,0.18833107,-0.08709473,-0.22713771,0.7831576,-0.097808816,0.30438927,-0.18269809,-0.2336006,0.11529716
0.0021974898,-0.08874418,0.42650342,0.24119458,-0.31005308,-0.42200732,-0.38318905,-0.1840303,0.47052574,0.27517447
0.31539693,-0.20660558,-0.008162193,0.33251262,-0.71377784,-0.15079637,-0.24210852,-0.10466998,0.25594702,-0.28268024
0.3224304,-0.49812707,-0.14000669,0.21994106,-0.4970998,0.11093421,-0.091536924,-0.117755726,-0.060408913,-0.5427917
-0.34141746,0.34732154,-0.23280258,-0.34880298,0.2331203,0.47474742,0.23632051,0.038258202,-0.36401856,0.34262297
0.16943762,0.11727816,0.16397496,0.34453472,0.03447673,-0.75592226,-0.15688832,-0.3819006,0.26204735,0.014381395
0.108773746,-0.2561485,0.2810583,0.013994771,0.42983752,-0.5459451,0.056599397,0.06819046,0.21332954,-0.55424494
0.3635992,-0.43962857,-0.25341254,0.3568084,-0.3139551,-0.1431988,-0.015367447,-0.3030816,-0.03239721,-0.5203597
-0.3570301,0.47386983,-0.08759256,-0.061195754,0.24806516,-0.053514242,0.07519683,-0.22479583,-0.031929635,0.7176016
-0.24878587,0.2744422,-0.05705264,0.18801464,-0.015223719,-0.14370988,-0.11359286,-0.5513712,-0.0762485,0.6932323
-0.43728697,-0.10453994,0.39482564,0.07242324,0.11576555,-0.13065106,-0.19368684,-0.22485104,0.32371765,0.6429479
-0.46677426,-0.4111244,0.15951698,-0.13520016,0.68642426,0.084432006,0.13568786,-0.24139589,-0.012527044,0.11927535
0.12235761,-0.0008813724,-0.022241415,-0.35394955,-0.28444815,0.38929293,0.09000047,0.63578624,0.038264934,-0.46152413
-0.053228807,-0.40531108,-0.33733037,0.037676394,0.34255835,0.25154102,0.20062652,-0.43896845,-0.47814554,-0.27475777
0.11367392,-0.6497487,-0.011178769,0.043380085,-0.42405003,0.37139133,-0.08328341,0.020292731,-0.037186764,-0.4862277
0.43937224,0.3755393,-0.30988294,-0.044011977,-0.49748933,0.0070177163,0.061322995,0.2939977,-0.09938751,-0.46940368
0.45422465,0.32186922,-0.3077306,0.103170194,-0.6657838,-0.0587855,-0.05264467,0.13559404,-0.005229145,-0.34180322
0.34121248,-0.12273328,-0.11169633,0.35906675,-0.71892655,-0.17352384,-0.22484489,-0.15976489,0.22815822,-0.22804259
-0.105567366,-0.17562798,-0.42462498,-0.045410637,0.3311075,0.32072693,0.21727414,-0.453654,-0.54836935,-0.09708191
0.22704154,0.019690799,-0.51083744,-0.11833732,-0.3079906,0.46220613,0.17009577,0.17538409,-0.36735913,-0.4122719
-0.23021534,0.3182725,0.26305965,-0.40897268,-0.100509025,0.31474394,-0.010129047,0.57179594,0.12184689,0.39771694
0.17658633,0.13057604,-0.0065772925,0.44539532,-0.23621333,-0.5904936,-0.19733739,-0.44793063,0.28675792,0.16447918
0.49637067,0.10230425,-0.2987604,0.31612158,-0.56105375,-0.26579946,-0.08657796,-0.17124222,0.0358652,-0.36114082
-0.4515783,-0.43233937,0.26510257,0.001782817,-0.142095,0.3927333,-0.20199291,-0.13559398,0.21607803,0.50849795
0.036352433,0.02659482,0.32245204,0.2955503,-0.29043108,-0.4990104,-0.3311198,-0.20672014,0.48826495,0.2872425
-0.4837575,-0.09177742,0.30779243,-0.26773575,0.089739755,0.36561385,-0.036523946,0.3038562,0.27912834,0.52710056
0.4845432,0.4650472,-0.18419479,0.20423199,-0.3469967,-0.49676138,-0.017332645,-0.013817197,0.11723763,-0.30314353
-0.48996878,-0.0850623,0.18228339,-0.29081577,0.06362553,0.5251039,0.034737997,0.29558975,0.15813085,0.49145305
-0.5331589,-0.017387968,0.18207978,-0.049046572,0.47079912,-0.07837561,0.02782702,-0.17466135,0.24198999,0.6018688
0.19731744,0.21938689,0.18376867,-0.092141435,0.38110644,-0.6153755,0.096619405,0.27117288,0.20156975,-0.4724878
-0.19560887,0.4283136,0.19699255,-0.050107334,0.38305032,-0.4923605,-0.0019200859,0.05115398,0.39874431,0.4315134
-0.17707223,-0.5938057,0.09240692,0.2856444,0.16752285,-0.12714879,-0.14873154,-0.67215085,-0.008765994,0.08770982
0.2604664,0.3216238,-0.08568832,-0.114127986,-0.6431387,0.12615503,-0.054709,0.54687417,0.120624185,-0.24938035
-0.44031143,0.25574,-0.21353525,-0.2163897,0.21559398,0.42314985,0.1736821,-0.15395159,-0.30369702,0.52599066
-0.49976647,0.12625405,-0.12471926,-0.13096306,0.47488996,0.16757526,0.16114436,-0.2957932,-0.14079577,0.56098175
-0.28652495,-0.6803062,0.30861545,0.09517929,0.4178846,-0.119097956,-0.05086708,-0.3617575,0.164374,-0.038699854
-0.15163456,-0.54610723,-0.20937748,0.14602968,-0.02833021,0.38181025,-0.038517296,-0.5794184,-0.36025926,0.0057004173
0.03755511,-0.107017316,0.36266515,0.15086184,0.32174978,-0.7112079,-0.089672424,-0.0760934,0.4221594,-0.17737529
0.42747283,-0.117937185,-0.041629747,0.30415308,-0.69563216,-0.15824577,-0.22589956,-0.18316253,0.014832603,-0.33966243
0.2427876,-0.03331435,0.06349015,0.13037774,-0.8130627,0.026800023,-0.2348855,0.26100886,0.2897022,-0.22338682
-0.46598428,0.22010006,0.21304643,-0.3469917,0.3078082,0.2473772,0.12637246,0.3310761,0.12892427,0.5200754
-0.5222878,0.050895203,0.077228665,-0.29510388,0.6324398,0.18447791,0.22898132,-0.031388804,-0.12268097,0.3592966
0.34982875,-0.48759174,-0.26097873,0.202497,-0.2465282,0.01664706,0.05820573,-0.12964927,-0.113857046,-0.6607161
-0.4174983,0.44646645,-0.0203312,-0.30014434,0.24995185,0.23238552,0.17278162,0.18416874,-0.075920686,0.5914799
0.010215694,0.077112965,0.27409405,0.2932839,-0.20906354,-0.5262551,-0.31335148,-0.29592532,0.45022038,0.3517031
-0.256615,-0.45995405,-0.18777025,0.18318278,0.060764503,0.29112568,-0.060318362,-0.66896904,-0.25387704,0.22297841
-0.34630704,0.02079543,0.28873697,-0.30115798,-0.07005218,0.37179777,-0.045497514,0.50497085,0.31391564,0.4547796
-0.41902378,0.21542202,0.23094001,-0.3547919,0.29640788,0.21384314,0.12609793,0.4451049,0.21077475,0.45471996
0.05797467,-0.080095686,-0.44799307,0.062388096,0.398522,0.04827483,0.26211488,-0.45393535,-0.5421595,-0.23618804
-0.09701776,-0.03299434,-0.49050695,-0.022762889,-0.010867203,0.4633152,0.07888697,-0.47246993,-0.53313154,0.14115348
0.28125018,-0.505526,-0.25485656,0.22717384,-0.48003307,0.19176048,-0.05993537,-0.17807907,-0.100272894,-0.48602378
0.33417937,0.0011728072,-0.13028869,-0.1128804,-0.4412228,0.13964325,0.059221487,0.45457894,0.059674833,-0.6562906
0.031259112,-0.12018231,0.4745814,0.111524165,0.10071045,-0.5846653,-0.18052767,0.14413278,0.5600722,-0.16701038
-0.4847457,0.2746375,0.026001083,-0.06567488,0.05815236,0.18283644,0.028102297,-0.060707953,0.0459585,0.8007549
-0.3775173,0.30657205,-0.21284059,-0.07065985,0.48688993,0.020145366,0.22107165,-0.3526793,-0.26842153,0.4800285
-0.47775373,-0.026761407,0.30843338,-0.042146005,-0.03331371,0.13134012,-0.16735426,-0.027247041,0.29813132,0.7335772
-0.3821402,0.086503655,-0.19901781,-0.10268939,0.53178775,0.15958062,0.23190942,-0.428423,-0.4093483,0.28839955
-0.16985369,-0.5194712,0.11123185,0.21919829,0.4930918,-0.3013569,0.009393965,-0.5492152,0.04287546,-0.05796008
-0.36795387,-0.2744626,0.39183238,-0.41882953,0.40482315,0.29132122,0.044450037,0.40662175,0.20684463,0.03844296
-0.3432409,-0.5439761,0.3398761,0.12225645,0.40056992,-0.18560843,-0.11165931,-0.43702665,0.17458025,0.16422012
0.23374175,0.11665244,0.091324285,-0.17123923,-0.47483125,0.083639435,-0.03222194,0.63284945,0.2646171,-0.43597564
0.09007546,-0.031683426,0.35447288,0.249778,0.05636478,-0.71535003,-0.19034015,-0.14353448,0.47925544,-0.037714295
0.044280242,-0.17443883,0.4742945,0.16157766,-0.057569474,-0.5427793,-0.25088277,0.029833836,0.5933563,-0.052156188
-0.27764672,0.5005015,-0.32421333,-0.1663698,0.18056014,0.22834145,0.17511371,-0.19729072,-0.36107197,0.50489014
-0.35118344,0.31713814,0.09885772,0.01901479,0.4151909,-0.32978305,0.012198879,-0.32401356,0.11096282,0.6061126
-0.36786196,0.44738582,-0.119542144,-0.33280572,0.46711922,0.16542587,0.2805596,0.12847954,-0.18689056,0.4046711
0.0695502,0.077688225,0.3439453,0.027844999,0.34497443,-0.7065524,-0.02446262,0.12241571,0.4228121,-0.23974125
-0.51885015,0.13699637,0.08329908,-0.2323717,0.61112654,0.025552927,0.17330685,-0.02890989,0.044028953,0.4941186
0.49763197,-0.0031647366,-0.15744515,0.111762874,-0.5002006,-0.13712879,-0.018116811,0.13297367,0.041840233,-0.6529217
-0.3753614,0.2578593,0.089401044,-0.31289318,0.74128693,-0.09792177,0.24790485,0.055903845,-0.0437035,0.24724637
0.117383674,0.077814095,0.11810967,0.030388176,-0.7850601,0.104127824,-0.24299437,0.41838604,0.3224681,0.0071980837
0.51316667,0.12593375,-0.24515218,0.11887301,-0.47116765,-0.15606293,0.026620515,0.13050348,-0.0065910057,-0.6184112
0.19524635,0.31265482,-0.5955215,0.09581172,0.09570273,-0.004348338,0.18054019,-0.4280863,-0.52417123,-0.022672465
0.26903224,0.27923763,0.11503341,0.16873851,-0.76373667,-0.22653621,-0.29155257,0.121930465,0.2688777,0.034132347
0.036273602,0.19846334,0.38832882,-0.23520988,0.26472175,-0.4279018,-0.015626514,0.505064,0.45261356,-0.19950713
0.3733983,0.32654384,-0.02218114,0.20286004,-0.6658842,-0.31841752,-0.17603211,0.14189853,0.2891995,-0.18096541
-0.44296098,-0.11780352,0.23893839,-0.19661346,-0.13710734,0.47128138,-0.08691351,0.24716534,0.231815,0.57521486
0.3606572,-0.04946959,-0.3636229,0.24235415,-0.72615427,0.1410265,-0.10510921,-0.11369099,-0.15668678,-0.2842696
-0.06565863,-0.6687454,-0.21047315,0.15857174,0.20289671,0.19672824,0.079349354,-0.48830318,-0.2904354,-0.26470107
-0.34330365,0.2727733,-0.2574685,-0.127481,0.5253795,0.075567774,0.24567927,-0.3506798,-0.3468015,0.3739733
-0.21370411,-0.65620714,0.20914954,0.13667876,0.4633875,-0.15464808,0.0029868267,-0.4497214,0.017845146,-0.14169452
-0.44989377,0.25884575,0.010414435,-0.31984273,0.62438935,0.09087507,0.25168318,0.06805704,-0.068545386,0.3967263
-0.35956952,-0.1728957,0.39562407,-0.10496467,-0.22729076,0.25166908,-0.23842505,0.2048484,0.39296362,0.5523157
-0.30306223,-0.2958104,-0.061522964,0.18685654,0.39275977,-0.08485697,-0.008917073,-0.7097756,-0.12740941,0.31685024
0.33936352,0.17594053,0.089018434,0.029718552,-0.73063904,-0.07338113,-0.18758829,0.35696635,0.236731,-0.2952895
-0.11862137,-0.45954844,-0.32508573,0.112775885,0.1649206,0.33136618,0.09182016,-0.54887605,-0.4462251,-0.10261514
-0.036038563,-0.31495595,0.51094186,0.14016823,0.13340923,-0.5357361,-0.20529886,-0.05197166,0.5061933,-0.113595165
0.5067033,0.23886432,-0.28627783,0.14223473,-0.5849533,-0.12929627,-0.027719615,0.079909965,-0.031276055,-0.46582156
-0.40337968,0.11331706,0.28331655,-0.24894346,-0.057226088,0.30841887,-0.045058385,0.38500595,0.2799881,0.5959469
-0.47990456,-0.2945026,-0.04978584,-0.1482689,0.45900133,0.34969586,0.09204975,-0.4078192,-0.25028962,0.29680577
0.107348554,-0.062520966,0.06912575,-0.09383034,-0.6785092,0.2818646,-0.1391874,0.54023564,0.25977442,-0.22902355
-0.4497743,0.27601805,0.12348273,-0.16337183,0.5580029,-0.14870305,0.122021325,-0.064958364,0.1529363,0.5509997
-0.52650696,0.03899658,0.121886075,-0.34953344,0.2701545,0.46423438,0.13192154,0.23187022,0.017763192,0.4735609
-0.25333735,0.49460945,-0.15330318,-0.24112818,-0.21049665,0.39014247,0.079556964,0.24660379,-0.1762221,0.5610884
-0.45844078,0.0036924046,0.2698705,-0.15955693,-0.08253558,0.30175713,-0.10505076,0.19641078,0.281902,0.6816002
-0.29282174,-0.049572304,-0.073159836,-0.25838077,0.8299181,-0.017011994,0.3283416,-0.086538024,-0.17200355,-0.07582457
-0.26927662,0.5268338,-0.0054563098,-0.045234907,-0.17660715,0.02987192,-0.033709142,0.07070433,0.073812224,0.7772993
-0.2515054,-0.5188099,0.05446521,0.27902368,0.27689534,-0.11029933,-0.08466963,-0.6758408,0.013116927,0.18390733
-0.35639355,0.31333566,0.07441944,-0.3371745,-0.041900665,0.41566366,0.08573713,0.4345801,0.042272545,0.5320243
-0.28109482,0.44841957,0.00035225265,-0.39132708,0.05235106,0.3774943,0.17673722,0.46433482,-0.07203242,0.41169694
0.2625107,0.5351203,0.043446902,0.119577475,0.14254571,-0.7533996,-0.015292225,-0.13937156,0.1271768,-0.069177195
0.12485396,-0.19129719,0.10310309,-0.04604893,-0.7754679,0.330653,-0.22425094,0.34473196,0.12437201,-0.19946703
-0.34535816,0.33179578,-0.30667353,-0.09108483,0.4482841,0.073952,0.22338241,-0.34188324,-0.2750298,0.46844572
0.4126609,0.4244939,-0.18877628,-0.09624484,-0.5362813,0.006341665,0.016155005,0.3813587,-0.058624998,-0.40969002
0.32704636,-0.052237213,0.0878281,0.23008874,-0.7338184,-0.17483611,-0.2394239,0.09583403,0.31336212,-0.30967137
-0.3798815,-0.11099032,0.27662724,-0.40675452,0.08039449,0.5124695,0.009429788,0.46002138,0.1882291,0.29184258
0.029200396,0.7496873,-0.109182335,-0.17023091,-0.27603185,-0.04456273,-0.0134834265,0.3691456,0.079711564,0.41860858
-0.5056172,-0.15201227,0.15229729,-0.3143791,0.1360388,0.5761769,0.062487163,0.23857665,0.0899027,0.4240548
-0.48672232,-0.4102403,0.05970773,-0.08120221,0.61407846,0.16525322,0.13515314,-0.34984666,-0.0985314,0.17284966
0.27336648,-0.2073485,-0.36341637,0.2563062,-0.72580856,0.23207577,-0.13707015,-0.17178725,-0.115645714,-0.20538448
-0.06092449,0.10899087,0.35806862,0.17435269,-0.24018775,-0.41047946,-0.31098762,-0.008424424,0.574027,0.41632023
-0.2021565,-0.20369592,0.030063037,0.029454893,0.77601117,-0.35549507,0.19422293,-0.37762776,-0.028908152,-0.07834594
-0.04570491,-0.58810663,-0.2539824,0.08087526,0.25053847,0.23195997,0.122937255,-0.45575798,-0.3886919,-0.30084607
-0.16009988,-0.56104445,-0.25732836,0.0633977,0.23246457,0.34606346,0.1026494,-0.491791,-0.37673244,-0.14573115
-0.005365912,-0.5240088,0.08471373,0.23949088,0.44695723,-0.42198533,0.051628143,-0.39241248,0.17244323,-0.31084007
-0.247461,0.19091725,0.26398063,0.021258382,0.3288337,-0.4687829,-0.07993334,-0.013865317,0.5578217,0.43190324
0.28709143,0.0086742565,0.053695407,-0.13345423,-0.55255175,0.13289118,-0.05574185,0.5263428,0.16429865,-0.5164286
-0.42940226,-0.25501817,0.34868032,-0.11165578,-0.17147851,0.3721009,-0.18831134,0.1430676,0.312447,0.5432474
-0.45261073,0.031775445,0.19951779,-0.21387427,-0.14029774,0.45577407,-0.05228069,0.262943,0.15579057,0.62050605
-0.478692,-0.25997248,0.3467489,-0.21017645,0.66178983,-0.026073879,0.09729814,0.046361648,0.2158071,0.20499936
0.36157632,0.30697823,0.06378603,0.20363677,-0.63489664,-0.3755601,-0.20741814,0.114678636,0.32354784,-0.15650722
0.42855033,-0.2935455,-0.37010825,0.2566162,-0.31902584,-0.05606081,0.05607761,-0.1931972,-0.14675003,-0.6003479
-0.29564884,0.4977286,-0.05356213,-0.30055332,0.5974942,-0.08358327,0.28432146,0.13908258,-0.067370094,0.3208581
0.09964737,0.063248664,-0.4282168,0.3801539,-0.056521222,-0.20789567,-0.052311916,-0.7155841,-0.17715377,0.25610086
-0.031506695,-0.6036042,-0.21650706,0.117252454,0.25247976,0.17404237,0.0884839,-0.5143107,-0.35972652,-0.27975145
-0.3861168,0.20116378,0.21224438,-0.2708411,-0.10707927,0.35617307,-0.015410529,0.39260927,0.1678748,0.6092271
-0.054675076,-0.06862164,0.45901883,-0.16528317,0.2852023,-0.3616662,-0.048820756,0.46045375,0.52574044,-0.22657935
0.2436074,0.27337515,0.104928434,0.10408687,0.3268957,-0.77523017,0.054325934,-0.05680017,0.18625903,-0.30881175
0.25387242,0.10747978,-0.027957985,0.14014626,-0.8530602,0.024280975,-0.22951898,0.23882203,0.2302636,-0.111967914
-0.25373244,0.13797729,-0.08168922,-0.13304585,0.7975028,-0.23597053,0.26302487,-0.29651058,-0.18107198,0.10308888
0.32928136,-0.24412452,-0.38270572,0.17306346,-0.5077119,0.26954418,-0.03497114,-0.22990048,-0.36987758,-0.36640173
